,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,2016-04-02,8.0,48.0,2016-04-02,9.0,4.0,April,2016,Personal,Kissimmee,Kissimmee,885.137,Meeting,16.0,331.926.375,Saturday,Morning
,2016-04-02,11.0,1.0,2016-04-02,11.0,16.0,April,2016,Personal,Kissimmee,Kissimmee,82.076.339.999.999.900,Meeting,15.0,32.830.535.999.999.900,Saturday,Morning
,2016-04-02,12.0,21.0,2016-04-02,14.0,47.0,April,2016,Business,Kissimmee,Daytona Beach,12.440.198.199.999.900,Customer Visit,146.0,51.124.102.191.780.800,Saturday,Morning
,2016-04-02,16.0,57.0,2016-04-02,18.0,9.0,April,2016,Business,Daytona Beach,Jacksonville,12.955.187,Customer Visit,72.0,10.795.989.166.666.600,Saturday,Afternoon
,2016-04-02,19.0,38.0,2016-04-02,22.0,36.0,April,2016,Business,Jacksonville,Ridgeland,28.034.702.799.999.900,Customer Visit,178.0,94.498.998.202.247.100,Saturday,Evening
,2016-04-03,2.0,0.0,2016-04-03,4.0,16.0,April,2016,Business,Florence,Cary,256.367.862,Meeting,136.0,11.310.346.852.941.100,Sunday,Night
,2016-04-05,21.0,39.0,2016-04-05,21.0,55.0,April,2016,Business,Whitebridge,Wayne Ridge,12.713.786,Meal/Entertain,16.0,476.766.975,Tuesday,Evening
,2016-04-06,0.0,19.0,2016-04-06,0.0,39.0,April,2016,Business,Wayne Ridge,Whitebridge,1.287.472,Meal/Entertain,20.0,3.862.416,Wednesday,Night
,2016-04-07,18.0,20.0,2016-04-07,18.0,39.0,April,2016,Business,Cary,Morrisville,9.816.974,Meal/Entertain,19.0,3.100.097.052.631.570,Thursday,Afternoon
,2016-04-07,19.0,45.0,2016-04-07,20.0,0.0,April,2016,Business,Morrisville,Cary,9.816.974,Errand/Supplies,15.0,39.267.896,Thursday,Evening
,2016-04-08,12.0,30.0,2016-04-08,12.0,48.0,April,2016,Business,Cary,Durham,1.689.807,Meeting,18.0,563.269,Friday,Morning
,2016-04-08,13.0,34.0,2016-04-08,13.0,51.0,April,2016,Business,Durham,Cary,14.001.257.999.999.900,Meal/Entertain,17.0,4.941.620.470.588.230,Friday,Afternoon
,2016-04-08,13.0,55.0,2016-04-08,14.0,3.0,April,2016,Business,Westpark Place,Whitebridge,2.896.812,Errand/Supplies,8.0,21.726.090.000.000.000,Friday,Afternoon
,2016-04-08,14.0,43.0,2016-04-08,15.0,20.0,April,2016,Business,Cary,Raleigh,30.738.394.000.000.000,Meeting,37.0,49.846.044.324.324.300,Friday,Afternoon
,2016-04-08,16.0,5.0,2016-04-08,16.0,47.0,April,2016,Business,Raleigh,Cary,29.933.724,Meeting,42.0,42.762.462.857.142.800,Friday,Afternoon
,2016-04-12,9.0,15.0,2016-04-12,9.0,26.0,April,2016,Business,Whitebridge,Edgehill Farms,45.061.519.999.999.900,Errand/Supplies,11.0,24.579.010.909.090.900,Tuesday,Morning
,2016-04-12,9.0,34.0,2016-04-12,9.0,53.0,April,2016,Business,Cary,Raleigh,14.323.126,Meeting,19.0,45.230.924.210.526.300,Tuesday,Morning
,2016-04-12,10.0,58.0,2016-04-12,11.0,18.0,April,2016,Business,Meredith,Cedar Hill,1.207.005,Customer Visit,20.0,36.210.150.000.000.000,Tuesday,Morning
,2016-04-12,12.0,22.0,2016-04-12,12.0,44.0,April,2016,Business,Raleigh,Morrisville,25.588.506,Meeting,22.0,69.786.834.545.454.500,Tuesday,Morning
,2016-04-12,13.0,42.0,2016-04-12,14.0,1.0,April,2016,Business,Morrisville,Cary,1.046.071,Meal/Entertain,19.0,33.033.821.052.631.500,Tuesday,Afternoon
,2016-04-14,7.0,29.0,2016-04-14,8.0,9.0,April,2016,Business,Cary,Holly Springs,24.622.902,Temporary Site,40.0,36.934.353,Thursday,Morning
,2016-04-14,16.0,0.0,2016-04-14,16.0,43.0,April,2016,Business,Holly Springs,Cary,22.047.957.999.999.900,Temporary Site,43.0,3.076.459.255.813.950,Thursday,Afternoon
,2016-04-15,11.0,36.0,2016-04-15,12.0,7.0,April,2016,Business,Cary,Raleigh,19.151.146,Temporary Site,31.0,37.066.734.193.548.300,Friday,Morning
,2016-04-15,12.0,29.0,2016-04-15,12.0,32.0,April,2016,Business,Meredith Townes,Harden Place,22.530.759.999.999.900,Errand/Supplies,3.0,45.061.519.999.999.900,Friday,Morning
,2016-04-15,14.0,31.0,2016-04-15,15.0,1.0,April,2016,Business,Raleigh,Cary,24.461.968,Meeting,30.0,48.923.936,Friday,Afternoon
,2016-04-16,12.0,59.0,2016-04-16,13.0,17.0,April,2016,Business,Cary,Morrisville,965.604,Errand/Supplies,18.0,32.186.800.000.000.000,Saturday,Morning
,2016-04-16,15.0,10.0,2016-04-16,15.0,26.0,April,2016,Business,Morrisville,Cary,9.816.974,Meal/Entertain,16.0,368.136.525,Saturday,Afternoon
,2016-04-19,17.0,44.0,2016-04-19,18.0,8.0,April,2016,Business,Whitebridge,Wayne Ridge,13.196.587.999.999.900,Meal/Entertain,24.0,32.991.469.999.999.900,Tuesday,Afternoon
,2016-04-19,19.0,57.0,2016-04-19,20.0,19.0,April,2016,Business,Wayne Ridge,Whitebridge,1.287.472,Meal/Entertain,22.0,3.511.287.272.727.270,Tuesday,Evening
,2016-04-22,8.0,25.0,2016-04-22,9.0,4.0,April,2016,Business,Cary,Raleigh,21.887.024,Meeting,39.0,33.672.344.615.384.600,Friday,Morning
,2016-04-22,10.0,10.0,2016-04-22,10.0,40.0,April,2016,Business,Raleigh,Cary,3.621.015,Meeting,30.0,724.203,Friday,Morning
,2016-04-22,12.0,8.0,2016-04-22,12.0,28.0,April,2016,Business,Cary,Durham,16.737.136,Meeting,20.0,50.211.408,Friday,Morning
,2016-04-22,13.0,2.0,2016-04-22,13.0,26.0,April,2016,Business,Durham,Cary,160.934,Meeting,24.0,40.233.499.999.999.900,Friday,Afternoon
,2016-04-23,17.0,3.0,2016-04-23,17.0,16.0,April,2016,Business,Whitebridge,Tanglewood,965.604,Meal/Entertain,13.0,44.566.338.461.538.400,Saturday,Afternoon
,2016-04-23,18.0,49.0,2016-04-23,19.0,5.0,April,2016,Business,Tanglewood,Whitebridge,1.046.071,Meal/Entertain,16.0,392.276.625,Saturday,Afternoon
,2016-04-24,19.0,7.0,2016-04-24,19.0,16.0,April,2016,Business,Cary,Morrisville,49.889.540.000.000.000,Errand/Supplies,9.0,33.259.693.333.333.300,Sunday,Evening
,2016-04-24,19.0,46.0,2016-04-24,19.0,52.0,April,2016,Business,Chessington,Chessington,3.057.746,Errand/Supplies,6.0,3.057.746,Sunday,Evening
,2016-04-24,21.0,41.0,2016-04-24,21.0,50.0,April,2016,Business,Morrisville,Cary,6.759.228,Between Offices,9.0,4.506.152,Sunday,Evening
,2016-04-27,13.0,30.0,2016-04-27,13.0,40.0,April,2016,Business,Whitebridge,Burtrose,7.885.766,Between Offices,10.0,47.314.596,Wednesday,Afternoon
,2016-04-27,14.0,13.0,2016-04-27,14.0,25.0,April,2016,Business,Burtrose,Whitebridge,77.248.319.999.999.900,Between Offices,12.0,38.624.159.999.999.900,Wednesday,Afternoon
,2016-04-28,12.0,9.0,2016-04-28,12.0,34.0,April,2016,Business,Cary,Raleigh,19.955.816.000.000.000,Customer Visit,25.0,478.939.584,Thursday,Morning
,2016-04-28,13.0,30.0,2016-04-28,13.0,49.0,April,2016,Business,Raleigh,Cary,52.786.351.999.999.900,Customer Visit,19.0,16.669.374.315.789.400,Thursday,Afternoon
,2016-04-28,22.0,10.0,2016-04-28,22.0,28.0,April,2016,Business,Morrisville,Cary,885.137,Customer Visit,18.0,29.504.566.666.666.600,Thursday,Evening
,2016-04-29,11.0,44.0,2016-04-29,12.0,1.0,April,2016,Business,Cary,Durham,15.932.466,Meeting,17.0,5.623.223.294.117.640,Friday,Morning
,2016-04-29,13.0,13.0,2016-04-29,13.0,34.0,April,2016,Business,Durham,Cary,160.934,Meeting,21.0,45.981.142.857.142.800,Friday,Afternoon
,2016-04-29,18.0,46.0,2016-04-29,19.0,18.0,April,2016,Business,Cary,Durham,22.852.628,Customer Visit,32.0,428.486.775,Friday,Afternoon
,2016-04-29,22.0,44.0,2016-04-29,23.0,19.0,April,2016,Business,Durham,Cary,29.289.987.999.999.900,Meeting,35.0,50.211.407.999.999.900,Friday,Evening
,2016-04-30,18.0,42.0,2016-04-30,18.0,57.0,April,2016,Business,Whitebridge,Waverly Place,12.391.918,Meal/Entertain,15.0,49.567.672,Saturday,Afternoon
,2016-04-30,22.0,16.0,2016-04-30,22.0,34.0,April,2016,Business,Waverly Place,Whitebridge,10.943.512,Meal/Entertain,18.0,36.478.373.333.333.300,Saturday,Evening
,2016-05-01,13.0,45.0,2016-05-01,13.0,53.0,May,2016,Business,Whitebridge,Westpark Place,3.379.614,Meal/Entertain,8.0,25.347.105.000.000.000,Sunday,Afternoon
,2016-05-01,14.0,26.0,2016-05-01,14.0,31.0,May,2016,Business,Westpark Place,Whitebridge,37.014.819.999.999.900,Meal/Entertain,5.0,44.417.784,Sunday,Afternoon
,2016-05-01,17.0,33.0,2016-05-01,17.0,45.0,May,2016,Business,Whitebridge,Tanglewood,99.779.080.000.000.000,Between Offices,12.0,49.889.540.000.000.000,Sunday,Afternoon
,2016-05-01,17.0,54.0,2016-05-01,18.0,10.0,May,2016,Business,Tanglewood,Parkway,1.207.005,Meeting,16.0,452.626.875,Sunday,Afternoon
,2016-05-01,22.0,38.0,2016-05-01,22.0,49.0,May,2016,Business,Parkway,Whitebridge,49.889.540.000.000.000,Errand/Supplies,11.0,2.721.247.636.363.630,Sunday,Evening
,2016-05-02,14.0,14.0,2016-05-02,14.0,21.0,May,2016,Business,Whitebridge,Westpark Place,35.405.480.000.000.000,Errand/Supplies,7.0,30.347.554.285.714.200,Monday,Afternoon
,2016-05-02,15.0,37.0,2016-05-02,15.0,48.0,May,2016,Business,Westpark Place,Whitebridge,6.276.426,Meal/Entertain,11.0,34.235.050.909.090.900,Monday,Afternoon
,2016-05-03,22.0,20.0,2016-05-03,22.0,28.0,May,2016,Business,Morrisville,Cary,402.335,Meal/Entertain,8.0,30.175.124.999.999.900,Tuesday,Evening
,2016-05-04,15.0,16.0,2016-05-04,15.0,37.0,May,2016,Business,Cary,Morrisville,14.001.257.999.999.900,Meal/Entertain,21.0,40.003.594.285.714.200,Wednesday,Afternoon
,2016-05-04,20.0,55.0,2016-05-04,21.0,14.0,May,2016,Business,Mcvan,Capitol One,2.333.543,Errand/Supplies,19.0,73.690.831.578.947.300,Wednesday,Evening
,2016-05-04,21.0,30.0,2016-05-04,21.0,36.0,May,2016,Business,Capitol One,University District,724.203,Meal/Entertain,6.0,724.203,Wednesday,Evening
,2016-05-04,22.0,19.0,2016-05-04,22.0,27.0,May,2016,Business,University District,Capitol One,8.0467,Meal/Entertain,8.0,60.350.249.999.999.900,Wednesday,Evening
,2016-05-05,21.0,24.0,2016-05-05,21.0,36.0,May,2016,Business,Seattle,Redmond,22.852.628,Meal/Entertain,12.0,11.426.313.999.999.900,Thursday,Evening
,2016-05-05,22.0,34.0,2016-05-05,22.0,40.0,May,2016,Business,Redmond,Bellevue,46.670.859.999.999.900,Errand/Supplies,6.0,4.667.085.999.999.990,Thursday,Evening
,2016-05-06,5.0,47.0,2016-05-06,6.0,2.0,May,2016,Business,Capitol One,Mcvan,23.174.496,Meeting,15.0,92.697.984,Friday,Night
,2016-05-06,16.0,45.0,2016-05-06,16.0,59.0,May,2016,Business,Chapel Hill,Morrisville,2.735.878,Meeting,14.0,11.725.191.428.571.400,Friday,Afternoon
,2016-05-06,17.0,18.0,2016-05-06,17.0,44.0,May,2016,Business,Morrisville,Cary,12.713.786,Customer Visit,26.0,29.339.506.153.846.100,Friday,Afternoon
,2016-05-09,6.0,8.0,2016-05-09,6.0,25.0,May,2016,Business,Cary,Morrisville,13.518.456,Customer Visit,17.0,47.712.197.647.058.800,Monday,Night
,2016-05-09,14.0,39.0,2016-05-09,15.0,6.0,May,2016,Business,San Francisco,Palo Alto,3.299.147,Between Offices,27.0,73.314.377.777.777.700,Monday,Afternoon
,2016-05-09,17.0,58.0,2016-05-09,18.0,26.0,May,2016,Business,Palo Alto,Sunnyvale,15.771.532,Customer Visit,28.0,3.379.614,Monday,Afternoon
,2016-05-09,19.0,35.0,2016-05-09,19.0,59.0,May,2016,Business,Sunnyvale,Newark,28.324.384.000.000.000,Customer Visit,24.0,7.081.096,Monday,Evening
,2016-05-10,9.0,3.0,2016-05-10,9.0,20.0,May,2016,Business,Newark,Menlo Park,14.966.862,Customer Visit,17.0,52.824.218.823.529.400,Tuesday,Morning
,2016-05-10,17.0,19.0,2016-05-10,17.0,31.0,May,2016,Business,Menlo Park,Newark,12.713.786,Customer Visit,12.0,6.356.893,Tuesday,Afternoon
,2016-05-11,8.0,35.0,2016-05-11,9.0,12.0,May,2016,Business,Newark,San Francisco,41.199.104.000.000.000,Meeting,37.0,66.809.357.837.837.800,Wednesday,Morning
,2016-05-11,21.0,47.0,2016-05-11,22.0,4.0,May,2016,Business,Morrisville,Cary,13.035.654,Meeting,17.0,46.008.190.588.235.200,Wednesday,Evening
,2016-05-14,18.0,35.0,2016-05-14,18.0,39.0,May,2016,Business,Cary,Morrisville,49.889.540.000.000.000,Meal/Entertain,4.0,74.834.310.000.000.000,Saturday,Afternoon
,2016-05-14,23.0,1.0,2016-05-14,23.0,5.0,May,2016,Business,Morrisville,Cary,49.889.540.000.000.000,Meal/Entertain,4.0,74.834.310.000.000.000,Saturday,Evening
,2016-05-17,13.0,15.0,2016-05-17,13.0,23.0,May,2016,Business,Whitebridge,Preston,45.061.519.999.999.900,Errand/Supplies,8.0,33.796.139.999.999.900,Tuesday,Afternoon
,2016-05-17,13.0,56.0,2016-05-17,14.0,8.0,May,2016,Business,Preston,Westpark Place,4.345.218,Errand/Supplies,12.0,2.172.609,Tuesday,Afternoon
,2016-05-17,14.0,34.0,2016-05-17,14.0,40.0,May,2016,Business,Westpark Place,Whitebridge,3.057.746,Errand/Supplies,6.0,3.057.746,Tuesday,Afternoon
,2016-05-18,9.0,11.0,2016-05-18,9.0,41.0,May,2016,Business,Cary,Morrisville,13.518.456,Customer Visit,30.0,27.036.912,Wednesday,Morning
,2016-05-18,13.0,0.0,2016-05-18,13.0,2.0,May,2016,Business,Morrisville,Raleigh,12.230.984,Customer Visit,2.0,36.692.951.999.999.900,Wednesday,Afternoon
,2016-05-19,14.0,37.0,2016-05-19,15.0,1.0,May,2016,Business,Old City,Parkway Museums,46.670.859.999.999.900,Meal/Entertain,24.0,11.667.714.999.999.900,Thursday,Afternoon
,2016-05-20,10.0,56.0,2016-05-20,11.0,7.0,May,2016,Business,Old City,Hog Island,18.024.607.999.999.900,Meeting,11.0,98.316.043.636.363.600,Friday,Morning
,2016-05-20,15.0,43.0,2016-05-20,16.0,12.0,May,2016,Business,Morrisville,Cary,13.196.587.999.999.900,Meal/Entertain,29.0,27.303.285.517.241.300,Friday,Afternoon
,2016-05-22,15.0,39.0,2016-05-22,15.0,46.0,May,2016,Business,Cary,Morrisville,482.802,Meal/Entertain,7.0,41.383.028.571.428.500,Sunday,Afternoon
,2016-05-22,18.0,46.0,2016-05-22,18.0,53.0,May,2016,Business,Morrisville,Cary,402.335,Meal/Entertain,7.0,34.485.857.142.857.100,Sunday,Afternoon
,2016-05-23,20.0,19.0,2016-05-23,20.0,27.0,May,2016,Business,Whitebridge,Savon Height,5.793.624,Meal/Entertain,8.0,43.452.180.000.000.000,Monday,Evening
,2016-05-23,21.0,9.0,2016-05-23,21.0,21.0,May,2016,Business,Savon Height,Whitebridge,5.793.624,Errand/Supplies,12.0,2.896.812,Monday,Evening
,2016-05-27,20.0,26.0,2016-05-27,20.0,30.0,May,2016,Business,Whitebridge,Kildaire Farms,724.203,Errand/Supplies,4.0,10.863.045,Friday,Evening
,2016-05-27,20.0,47.0,2016-05-27,20.0,53.0,May,2016,Business,Savon Height,Kilarney Woods,19.312.079.999.999.900,Errand/Supplies,6.0,19.312.079.999.999.900,Friday,Evening
,2016-05-27,22.0,11.0,2016-05-27,22.0,14.0,May,2016,Business,Kilarney Woods,Kildaire Farms,2.735.878,Errand/Supplies,3.0,5.471.756,Friday,Evening
,2016-05-28,0.0,15.0,2016-05-28,0.0,21.0,May,2016,Business,Kilarney Woods,Whitebridge,7.563.898,Errand/Supplies,6.0,75.638.979.999.999.900,Saturday,Night
,2016-05-28,12.0,52.0,2016-05-28,13.0,6.0,May,2016,Business,Cary,Morrisville,9.816.974,Meal/Entertain,14.0,42.072.745.714.285.700,Saturday,Morning
,2016-05-28,14.0,35.0,2016-05-28,15.0,4.0,May,2016,Business,Morrisville,Cary,18.185.542,Customer Visit,29.0,37.625.259.310.344.800,Saturday,Afternoon
,2016-05-31,13.0,54.0,2016-05-31,14.0,41.0,May,2016,Business,Cary,Raleigh,23.979.166,Meeting,47.0,30.611.701.276.595.700,Tuesday,Afternoon
,2016-05-31,16.0,2.0,2016-05-31,16.0,39.0,May,2016,Business,Raleigh,Cary,2.253.076,Meeting,37.0,36.536.367.567.567.500,Tuesday,Afternoon
,2016-05-31,17.0,50.0,2016-05-31,17.0,59.0,May,2016,Business,Westpark Place,Whitebridge,2.896.812,Meeting,9.0,1.931.208,Tuesday,Afternoon
,2016-06-01,10.0,19.0,2016-06-01,10.0,47.0,June,2016,Business,Cary,Morrisville,10.782.578,Customer Visit,28.0,23.105.524.285.714.200,Wednesday,Morning
,2016-06-01,13.0,10.0,2016-06-01,13.0,39.0,June,2016,Business,Morrisville,Cary,15.449.663.999.999.900,Meeting,29.0,31.964.822.068.965.500,Wednesday,Afternoon
,2016-06-03,11.0,29.0,2016-06-03,11.0,49.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,20.0,50.211.408,Friday,Morning
,2016-06-03,13.0,8.0,2016-06-03,13.0,38.0,June,2016,Business,Durham,Cary,15.932.466,Meeting,30.0,31.864.932,Friday,Afternoon
,2016-06-03,15.0,31.0,2016-06-03,15.0,54.0,June,2016,Business,Cary,Morrisville,965.604,Meal/Entertain,23.0,25.189.669.565.217.300,Friday,Afternoon
,2016-06-03,18.0,14.0,2016-06-03,18.0,29.0,June,2016,Business,Townes at Everett Crossing,Chessington,5.310.822,Errand/Supplies,15.0,21.243.288,Friday,Afternoon
,2016-06-03,18.0,41.0,2016-06-03,18.0,53.0,June,2016,Business,Morrisville,Cary,49.889.540.000.000.000,Errand/Supplies,12.0,24.944.770.000.000.000,Friday,Afternoon
,2016-06-03,19.0,36.0,2016-06-03,19.0,42.0,June,2016,Business,Huntington Woods,Weston,2.735.878,Errand/Supplies,6.0,2.735.878,Friday,Evening
,2016-06-03,22.0,47.0,2016-06-03,23.0,6.0,June,2016,Business,Morrisville,Cary,643.736,Between Offices,19.0,20.328.505.263.157.800,Friday,Evening
,2016-06-05,14.0,3.0,2016-06-05,14.0,33.0,June,2016,Business,Whitebridge,Savon Height,12.552.852,Customer Visit,30.0,25.105.704,Sunday,Afternoon
,2016-06-05,15.0,6.0,2016-06-05,15.0,22.0,June,2016,Business,Cary,Morrisville,12.552.852,Customer Visit,16.0,47.073.195,Sunday,Afternoon
,2016-06-05,15.0,57.0,2016-06-05,16.0,8.0,June,2016,Business,Weston,Weston,6.115.492,Meal/Entertain,11.0,33.357.229.090.909.000,Sunday,Afternoon
,2016-06-05,18.0,5.0,2016-06-05,18.0,14.0,June,2016,Business,Morrisville,Cary,402.335,Meal/Entertain,9.0,26.822.333.333.333.300,Sunday,Afternoon
,2016-06-05,21.0,53.0,2016-06-05,22.0,5.0,June,2016,Business,Cary,Durham,15.932.466,Meeting,12.0,7.966.233,Sunday,Evening
,2016-06-06,15.0,36.0,2016-06-06,15.0,45.0,June,2016,Business,Whitebridge,Hazelwood,482.802,Errand/Supplies,9.0,32.186.800.000.000.000,Monday,Afternoon
,2016-06-06,16.0,16.0,2016-06-06,16.0,24.0,June,2016,Business,Hazelwood,Whitebridge,38.624.159.999.999.900,Errand/Supplies,8.0,2.896.812,Monday,Afternoon
,2016-06-06,20.0,6.0,2016-06-06,20.0,20.0,June,2016,Business,Cary,Apex,9.173.238,Meal/Entertain,14.0,39.313.877.142.857.100,Monday,Evening
,2016-06-06,21.0,8.0,2016-06-06,21.0,37.0,June,2016,Business,Apex,Cary,11.587.248,Meal/Entertain,29.0,23.973.616.551.724.100,Monday,Evening
,2016-06-06,21.0,41.0,2016-06-06,22.0,0.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,19.0,52.854.113.684.210.500,Monday,Evening
,2016-06-06,23.0,34.0,2016-06-06,23.0,48.0,June,2016,Business,Durham,Cary,15.932.466,Meeting,14.0,68.281.997.142.857.100,Monday,Evening
,2016-06-07,21.0,42.0,2016-06-07,22.0,0.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,18.0,55.790.453.333.333.300,Tuesday,Evening
,2016-06-08,8.0,23.0,2016-06-08,8.0,53.0,June,2016,Business,Cary,Morrisville,14.001.257.999.999.900,Meal/Entertain,30.0,28.002.515.999.999.900,Wednesday,Morning
,2016-06-08,12.0,4.0,2016-06-08,13.0,1.0,June,2016,Business,Jamaica,New York,35.888.282.000.000.000,Errand/Supplies,57.0,37.777.138.947.368.400,Wednesday,Morning
,2016-06-08,13.0,12.0,2016-06-08,13.0,29.0,June,2016,Business,Seaport,Gramercy-Flatiron,5.310.822,Meal/Entertain,17.0,18.744.077.647.058.800,Wednesday,Afternoon
,2016-06-08,14.0,31.0,2016-06-08,14.0,37.0,June,2016,Business,Medical Centre,Tudor City,11.265.379.999.999.900,Errand/Supplies,6.0,11.265.379.999.999.900,Wednesday,Afternoon
,2016-06-08,16.0,55.0,2016-06-08,17.0,11.0,June,2016,Business,Rose Hill,Soho,402.335,Meal/Entertain,16.0,15.087.562.499.999.900,Wednesday,Afternoon
,2016-06-08,17.0,16.0,2016-06-08,17.0,18.0,June,2016,Business,Soho,Tribeca,80.467,Errand/Supplies,2.0,241.401,Wednesday,Afternoon
,2016-06-08,17.0,59.0,2016-06-08,18.0,5.0,June,2016,Business,Tribeca,Financial District,1.448.406,Errand/Supplies,6.0,1.448.406,Wednesday,Afternoon
,2016-06-08,20.0,11.0,2016-06-08,20.0,25.0,June,2016,Business,Financial District,Kips Bay,77.248.319.999.999.900,Errand/Supplies,14.0,33.106.422.857.142.800,Wednesday,Evening
,2016-06-10,15.0,19.0,2016-06-10,16.0,28.0,June,2016,Business,New York,Jamaica,26.232.242,Meeting,69.0,22.810.645.217.391.300,Friday,Afternoon
,2016-06-10,21.0,47.0,2016-06-10,22.0,4.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,17.0,59.072.244.705.882.300,Friday,Evening
,2016-06-11,17.0,8.0,2016-06-11,17.0,16.0,June,2016,Business,Cary,Morrisville,59.545.580.000.000.000,Errand/Supplies,8.0,44.659.185,Saturday,Afternoon
,2016-06-11,17.0,34.0,2016-06-11,17.0,39.0,June,2016,Business,Morrisville,Cary,7.402.963.999.999.990,Meal/Entertain,5.0,88.835.568,Saturday,Afternoon
,2016-06-11,17.0,50.0,2016-06-11,17.0,56.0,June,2016,Business,Westpark Place,Whitebridge,2.735.878,Meal/Entertain,6.0,2.735.878,Saturday,Afternoon
,2016-06-11,21.0,45.0,2016-06-11,22.0,4.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,19.0,52.854.113.684.210.500,Saturday,Evening
,2016-06-12,19.0,53.0,2016-06-12,19.0,56.0,June,2016,Business,Cary,Morrisville,402.335,Meal/Entertain,3.0,80.466.999.999.999.900,Sunday,Evening
,2016-06-12,20.0,5.0,2016-06-12,20.0,16.0,June,2016,Business,Morrisville,Cary,69.201.619.999.999.900,Errand/Supplies,11.0,37.746.338.181.818.100,Sunday,Evening
,2016-06-12,21.0,58.0,2016-06-12,22.0,19.0,June,2016,Business,Parkway,Whitebridge,45.061.519.999.999.900,Errand/Supplies,21.0,12.874.719.999.999.900,Sunday,Evening
,2016-06-13,5.0,23.0,2016-06-13,5.0,42.0,June,2016,Business,Cary,Morrisville,13.518.456,Meal/Entertain,19.0,42.689.861.052.631.500,Monday,Night
,2016-06-13,14.0,17.0,2016-06-13,14.0,46.0,June,2016,Business,Oakland,Emeryville,21.243.288,Meeting,29.0,43.951.630.344.827.500,Monday,Afternoon
,2016-06-13,18.0,8.0,2016-06-13,18.0,47.0,June,2016,Business,Emeryville,Berkeley,6.276.426,Meal/Entertain,39.0,96.560.399.999.999.900,Monday,Afternoon
,2016-06-13,18.0,54.0,2016-06-13,19.0,23.0,June,2016,Business,Berkeley,Oakland,82.076.339.999.999.900,Meal/Entertain,29.0,16.981.311.724.137.900,Monday,Afternoon
,2016-06-13,20.0,0.0,2016-06-13,20.0,5.0,June,2016,Business,Oakland,Unknown Location,8.368.568,Customer Visit,5.0,100.422.816,Monday,Evening
,2016-06-14,12.0,3.0,2016-06-14,12.0,21.0,June,2016,Business,Emeryville,San Francisco,15.771.532,Customer Visit,18.0,5.257.177.333.333.330,Tuesday,Morning
,2016-06-14,16.0,9.0,2016-06-14,16.0,39.0,June,2016,Business,San Francisco,Emeryville,18.668.343.999.999.900,Meeting,30.0,37.336.687.999.999.900,Tuesday,Afternoon
,2016-06-14,17.0,15.0,2016-06-14,17.0,24.0,June,2016,Business,Emeryville,Oakland,82.076.339.999.999.900,Meeting,9.0,54.717.559.999.999.900,Tuesday,Afternoon
,2016-06-14,17.0,27.0,2016-06-14,17.0,57.0,June,2016,Business,Downtown,Bay Farm Island,14.966.862,Errand/Supplies,30.0,29.933.724,Tuesday,Afternoon
,2016-06-15,1.0,46.0,2016-06-15,2.0,6.0,June,2016,Business,Kenner,New Orleans,19.955.816.000.000.000,Between Offices,20.0,5.986.744.800.000.000,Wednesday,Night
,2016-06-15,15.0,26.0,2016-06-15,15.0,34.0,June,2016,Business,CBD,Lower Garden District,3.057.746,Between Offices,8.0,22.933.094.999.999.900,Wednesday,Afternoon
,2016-06-15,16.0,37.0,2016-06-15,17.0,2.0,June,2016,Business,Lower Garden District,Lakeview,10.299.776.000.000.000,Customer Visit,25.0,247.194.624,Wednesday,Afternoon
,2016-06-15,17.0,29.0,2016-06-15,17.0,49.0,June,2016,Personal,Lakeview,Storyville,885.137,Customer Visit,20.0,26.554.109.999.999.900,Wednesday,Afternoon
,2016-06-15,19.0,52.0,2016-06-15,19.0,58.0,June,2016,Business,Storyville,Faubourg Marigny,241.401,Meal/Entertain,6.0,241.401,Wednesday,Evening
,2016-06-16,13.0,36.0,2016-06-16,14.0,30.0,June,2016,Business,New Orleans,Metairie,2.333.543,Meal/Entertain,54.0,25.928.255.555.555.500,Thursday,Afternoon
,2016-06-16,14.0,42.0,2016-06-16,14.0,46.0,June,2016,Business,Metairie,Kenner,4.345.218,Meal/Entertain,4.0,6.517.827,Thursday,Afternoon
,2016-06-16,15.0,17.0,2016-06-16,15.0,41.0,June,2016,Business,Kenner,New Orleans,241.401,Meal/Entertain,24.0,60.350.249.999.999.900,Thursday,Afternoon
,2016-06-16,19.0,39.0,2016-06-16,19.0,56.0,June,2016,Business,New Orleans,Kenner,20.760.486,Meal/Entertain,17.0,73.272.303.529.411.700,Thursday,Evening
,2016-06-16,21.0,43.0,2016-06-16,21.0,56.0,June,2016,Business,Kenner,New Orleans,21.887.024,Meal/Entertain,13.0,10.101.703.384.615.300,Thursday,Evening
,2016-06-17,16.0,11.0,2016-06-17,16.0,44.0,June,2016,Business,New Orleans,Kenner,19.633.948,Meal/Entertain,33.0,35.698.087.272.727.200,Friday,Afternoon
,2016-06-18,0.0,29.0,2016-06-18,0.0,51.0,June,2016,Business,Morrisville,Cary,14.001.257.999.999.900,Meal/Entertain,22.0,38.185.249.090.909.000,Saturday,Night
